customer_id,gender,customer_type,age,travel_type,travel_class,flight_distance,campaign_name,flight_date,join_date,satisfaction,departure_delay,arrival_delay,Seat_comfort,Departure_convenience,Food_and_drink,Gate_location,Inflight_wifi,Inflight_entertainment,Online_support,Ease_of_booking,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding
10f897ab-5b44-402f-aec1-6f6caea74c2e,Female,New Customer,72,Business Travel,Eco,11391,Festive Bonanza,2024-10-04,2024-06-20,satisfied,0,25,0,0,2,4,0,0,5,3,0,0,0,4,0,2
3ef3d085-1e4f-4499-b0a9-f87f9ea786bc,Male,New Customer,73,Personal Travel,Eco,9932,Double Miles,2025-05-24,2024-06-16,neutral,0,-3,5,4,5,5,0,3,0,0,2,4,1,3,3,4
ee77f590-ea15-41f6-bb87-ebc5d9863b5f,Male,New Customer,38,Business Travel,Business,9805,Spring Saver,2024-11-03,2024-10-03,neutral,0,1,0,5,3,1,5,0,3,3,2,1,4,0,1,4
e0a1ff32-f089-4324-bfa2-23dab26d6078,Male,Loyal Customer,45,Personal Travel,Eco,2539,Premium Perks,2024-06-01,2024-04-21,satisfied,0,2,5,1,5,5,5,4,2,4,1,2,0,1,2,3
bc5d618f-0e0f-4704-9265-072a16e5b746,Male,New Customer,70,Business Travel,Business,6203,Spring Saver,2024-04-12,2023-10-31,dissatisfied,0,-10,0,0,1,3,1,0,1,5,4,2,1,4,0,1
4c564c15-e507-4981-a815-1f14d6b6fb16,Female,New Customer,78,Business Travel,Business,380,Double Miles,2023-10-17,2023-10-10,satisfied,231,239,2,4,3,3,4,2,2,3,0,1,5,1,5,2
0121221d-129c-417f-a36d-de12252b473a,Male,New Customer,43,Business Travel,Eco,11716,Festive Bonanza,2025-09-05,2025-04-12,neutral,0,2,3,0,3,4,5,3,1,3,0,5,5,5,2,0
32978c7d-37b3-40f6-8278-2c34ed809b95,Female,New Customer,21,Business Travel,Eco,11651,Double Miles,2025-05-25,2024-07-20,satisfied,0,5,3,3,0,5,3,1,5,1,2,5,4,0,1,3
f47a4d1b-f0e6-4cd5-baae-7f710be23972,Female,New Customer,51,Business Travel,Business,10118,Spring Saver,2024-07-17,2024-04-20,satisfied,57,60,0,2,4,3,3,5,4,1,3,3,5,1,4,4
420e199b-c44f-4f5b-85ce-7878a6164c23,Male,New Customer,33,Business Travel,Business,1097,Spring Saver,2025-10-11,2025-04-04,satisfied,0,20,1,1,3,0,4,0,0,2,1,1,1,4,1,1
d93990b6-4835-4194-a813-0df9c82211cb,Male,Loyal Customer,71,Personal Travel,Eco,8304,Festive Bonanza,2025-11-02,2025-06-05,neutral,0,22,4,3,2,1,5,0,5,5,1,2,5,0,4,4
1ccd3552-b1e0-49ad-bf80-b3f8b3ebc460,Male,New Customer,61,Personal Travel,Business,9597,Double Miles,2024-05-18,2023-12-24,dissatisfied,0,14,0,1,4,1,4,5,3,3,4,0,4,1,0,0
93f06c26-38dd-4a5e-9d9e-ae7389c70e18,Female,New Customer,72,Personal Travel,Eco,1174,Referral Boost,2025-02-05,2024-11-05,neutral,0,20,2,2,3,2,5,4,3,2,3,5,3,3,4,4
4af73ae2-daf3-4837-8ab5-535249def69d,Male,Loyal Customer,77,Personal Travel,Business,10592,Festive Bonanza,2023-12-05,2023-10-27,satisfied,0,25,1,1,0,5,0,5,1,1,5,2,5,2,3,1
029db4a0-0609-4c3b-b86b-859410e2a69d,Female,New Customer,48,Personal Travel,Business,3627,Spring Saver,2024-12-18,2024-08-06,satisfied,0,4,0,1,5,1,0,0,0,3,5,2,1,2,5,5
6cd27618-bd14-4f78-9b6d-5342e9b2286b,Male,Loyal Customer,48,Personal Travel,Business,4757,Premium Perks,2025-02-16,2024-03-03,neutral,227,225,4,4,2,0,3,4,2,4,5,1,3,0,1,0
d065699a-1318-4bf2-8f3a-b554cf32cd14,Male,Loyal Customer,48,Business Travel,Eco,3488,Double Miles,2025-06-03,2024-10-21,dissatisfied,0,19,4,0,1,0,3,3,5,1,3,3,4,5,5,4
0bfe68af-3a87-43e2-9baf-d3b150ff1ea7,Female,Loyal Customer,51,Business Travel,Business,3110,Double Miles,2024-03-29,2023-07-25,dissatisfied,0,29,5,1,0,4,4,4,1,1,5,3,3,2,4,3
123ea2fb-e95e-4741-9e48-f8b319d6cf82,Male,Loyal Customer,60,Personal Travel,Eco,6040,Festive Bonanza,2023-12-14,2023-11-04,dissatisfied,0,27,0,0,5,2,2,5,5,4,0,3,0,4,5,3
c37e9c25-5d5e-4747-b83d-f10179ece854,Male,Loyal Customer,65,Personal Travel,Business,2949,Spring Saver,2024-06-08,2024-04-30,neutral,284,284,3,5,2,3,5,0,1,1,4,1,3,1,5,1
635ccc91-fd39-446b-8cd0-0b4ab6dcd204,Female,Loyal Customer,53,Business Travel,Business,6526,Referral Boost,2025-05-10,2025-03-31,dissatisfied,285,307,3,5,0,3,0,4,4,5,5,2,1,5,2,0
cb4fe656-b681-4b33-a77e-e2ce4a71fa06,Male,Loyal Customer,46,Business Travel,Eco,11402,Referral Boost,2025-06-29,2025-01-05,neutral,0,-2,0,3,1,1,3,5,5,1,0,3,3,1,1,3
ef8b3927-de23-4191-aaf1-70f93b289bee,Male,New Customer,58,Business Travel,Eco,4280,Festive Bonanza,2024-05-15,2024-01-19,dissatisfied,0,-7,3,4,4,5,0,2,4,1,4,5,1,5,1,1
4f52ddca-3b90-4d87-947a-8ad4dcccea61,Male,Loyal Customer,41,Personal Travel,Eco,8646,Premium Perks,2025-08-20,2024-11-01,satisfied,87,98,0,2,4,2,0,0,5,1,5,0,4,2,2,2
536b0351-00cd-4ce8-97ed-ceb817391cff,Male,New Customer,69,Personal Travel,Eco,4903,Double Miles,2025-02-09,2024-09-12,satisfied,265,271,2,3,5,1,2,5,1,4,2,3,3,4,5,5
c2d4705d-e166-4e4d-9e55-7621d1f7ab45,Female,New Customer,59,Business Travel,Business,3576,Festive Bonanza,2023-09-04,2023-07-26,satisfied,0,6,5,2,0,5,5,1,5,4,4,4,4,2,3,5
42739de8-6bad-4b99-bfa8-c425e97e55d4,Male,New Customer,19,Business Travel,Eco,4081,Spring Saver,2024-12-08,2024-02-12,dissatisfied,0,17,4,5,5,0,3,1,4,4,3,0,1,5,1,0
816caa34-7d96-4941-a7cc-c1ddfe5e36e2,Female,Loyal Customer,40,Personal Travel,Eco,11211,Spring Saver,2025-05-08,2025-03-01,neutral,0,6,4,1,1,3,0,5,3,5,5,2,4,3,5,5
6cab2214-c988-4df0-95d0-2daccef24e8a,Female,New Customer,78,Personal Travel,Business,2035,Spring Saver,2026-03-29,2025-04-10,neutral,117,143,0,2,2,4,2,4,3,1,0,0,3,3,5,5
78f30ce3-51ef-467b-9f4d-b543f58b42eb,Female,New Customer,74,Personal Travel,Business,9281,Festive Bonanza,2026-04-11,2025-05-07,neutral,0,20,4,5,3,1,5,5,5,2,2,0,5,4,1,3
be94ee36-5229-429b-9643-03548d4363a2,Male,Loyal Customer,35,Business Travel,Eco,608,Premium Perks,2024-05-18,2024-01-20,neutral,0,20,1,4,3,3,1,0,5,0,2,2,1,1,3,3
23065b37-1c75-425e-9d3e-0153ea15bb14,Male,Loyal Customer,65,Personal Travel,Eco,6223,Premium Perks,2025-07-26,2025-02-26,satisfied,0,-7,3,5,3,2,2,5,0,0,3,1,4,2,1,5
72f44add-e7e4-492a-938c-549cc53acbfc,Female,Loyal Customer,23,Business Travel,Business,7396,Spring Saver,2025-07-21,2024-09-09,neutral,292,316,1,2,4,4,1,5,3,0,5,3,5,3,0,2
1936059c-cea3-4945-945b-25b37e203afb,Female,New Customer,79,Business Travel,Eco,6437,Festive Bonanza,2026-05-07,2025-06-16,satisfied,0,25,1,3,2,3,0,1,0,3,4,2,2,5,4,2
c3dc13a9-5f42-4eab-979f-5b273bf5337a,Male,New Customer,28,Business Travel,Business,3027,Referral Boost,2024-09-07,2023-10-25,neutral,0,2,4,2,4,2,3,4,4,1,2,3,5,1,1,0
5763c5c0-1934-449c-81b6-69c67f6c945f,Male,New Customer,47,Personal Travel,Eco,3931,Premium Perks,2025-04-28,2024-09-22,neutral,136,136,1,2,3,5,2,3,2,0,3,2,5,3,4,4
daa51cfb-605a-49a3-a79e-a5014274f88a,Male,New Customer,38,Business Travel,Business,1774,Double Miles,2024-12-22,2024-04-19,dissatisfied,0,20,2,4,1,1,3,5,2,4,5,3,1,1,2,5
abe3ec98-c32e-4e52-8bad-6367a3b5bc49,Female,Loyal Customer,42,Personal Travel,Eco,7750,Festive Bonanza,2026-04-01,2025-07-11,dissatisfied,0,5,2,1,0,3,2,0,1,1,4,2,4,3,1,3
3a221851-2928-4048-b63c-714b993b1792,Male,Loyal Customer,23,Personal Travel,Eco,7720,Premium Perks,2025-04-06,2025-04-03,dissatisfied,261,276,3,3,1,1,4,3,3,3,0,3,4,3,4,1
4baec9a5-274c-41a1-84d4-0f6a622361ee,Female,Loyal Customer,58,Personal Travel,Business,7442,Double Miles,2025-03-15,2025-02-02,dissatisfied,0,-3,2,1,3,1,0,1,3,3,5,0,5,4,0,4
bcf71f08-c225-45fe-af64-ca2b4aef9e25,Female,Loyal Customer,28,Business Travel,Business,5182,Referral Boost,2025-07-13,2025-03-15,neutral,0,26,1,4,1,1,0,0,5,4,5,0,0,5,5,4
47ba1cc7-c58e-411e-9eab-fb1cfda37293,Male,New Customer,34,Business Travel,Eco,10482,Referral Boost,2025-07-07,2025-04-27,dissatisfied,207,214,3,0,5,4,4,1,5,3,3,1,5,0,2,5
242f478f-77f3-4c6c-b66b-6138c5ee154f,Male,Loyal Customer,68,Business Travel,Eco,4436,Spring Saver,2024-08-27,2024-06-05,satisfied,0,24,4,3,4,3,5,3,2,3,1,5,1,2,0,2
1a0c0048-7108-4569-908d-6ac75baca439,Female,Loyal Customer,35,Business Travel,Eco,5538,Spring Saver,2024-08-04,2023-08-10,dissatisfied,22,51,1,0,4,3,1,5,1,0,4,5,4,5,5,4
d3b060d8-0fa7-45c7-b41d-706a75eff2a9,Male,New Customer,23,Business Travel,Business,4758,Double Miles,2024-01-20,2023-08-03,satisfied,0,2,2,4,1,1,3,0,4,0,5,4,3,5,0,2
625fc924-5c95-47ea-9f5c-5c1076be9057,Female,Loyal Customer,71,Personal Travel,Business,7813,Premium Perks,2024-09-05,2024-08-04,neutral,0,-5,2,1,4,5,4,0,3,4,2,5,4,5,3,4
7b0e2102-a6ff-4b6d-8133-ef0243799d48,Female,Loyal Customer,44,Personal Travel,Business,7111,Double Miles,2025-08-24,2025-03-29,satisfied,0,18,4,1,5,1,0,1,2,4,5,4,3,1,0,0
3ad96cc4-c0ac-4a64-a426-d1c1feb24920,Male,New Customer,47,Business Travel,Eco,9122,Premium Perks,2025-02-24,2024-08-28,dissatisfied,133,138,4,2,4,4,0,1,5,2,1,5,1,5,5,2
376d65f7-0faa-45bf-b900-4086aa21e153,Female,Loyal Customer,36,Business Travel,Eco,9023,Referral Boost,2025-02-19,2024-07-20,dissatisfied,0,21,3,4,5,4,2,1,5,0,1,3,4,5,0,0
fa8c178b-4e90-461e-916b-bc7b7c96cc00,Female,New Customer,26,Business Travel,Eco,8940,Premium Perks,2024-01-24,2023-09-26,dissatisfied,0,-5,0,4,3,4,1,4,1,2,1,0,2,5,4,1
2f8ad8e5-c6bc-40d0-8415-052c87b31442,Female,Loyal Customer,79,Personal Travel,Business,3495,Spring Saver,2024-04-08,2024-01-06,neutral,84,105,1,0,1,1,5,2,4,5,4,2,3,5,5,5
12a94f75-d243-4439-8be7-df76713a9af7,Male,New Customer,22,Personal Travel,Business,5342,Double Miles,2025-06-06,2025-06-02,dissatisfied,0,21,5,2,5,3,4,5,1,3,4,1,4,2,5,4
53067ada-d8bf-44d5-80d5-4f854d3d22c1,Male,Loyal Customer,65,Business Travel,Business,11758,Referral Boost,2026-01-28,2025-04-25,satisfied,0,13,0,2,3,4,5,4,2,4,0,4,4,5,5,5
62216ec6-2e5a-4731-abf5-c5d8758240a7,Male,Loyal Customer,36,Personal Travel,Eco,10982,Referral Boost,2025-07-12,2025-01-11,neutral,0,4,2,0,0,5,2,1,4,0,5,2,3,5,2,2
5513a16e-2c39-43ba-9008-07082978ad8f,Female,Loyal Customer,37,Business Travel,Eco,2463,Festive Bonanza,2023-11-03,2023-08-20,dissatisfied,0,22,1,2,2,1,2,4,3,1,5,2,4,5,2,2
af6c9f36-64f9-4ef3-8072-15b1c544966b,Male,Loyal Customer,67,Business Travel,Eco,5241,Festive Bonanza,2025-01-14,2024-01-30,satisfied,0,10,0,1,0,4,2,2,0,2,0,1,1,3,3,1
e4bc9bef-25c2-48e5-bb34-31dd671fa59b,Male,New Customer,63,Personal Travel,Business,9407,Festive Bonanza,2024-09-14,2024-08-26,dissatisfied,0,24,3,5,2,0,3,1,4,0,0,3,1,1,0,1
d57ad461-8425-4121-8e14-83d22f9988ae,Female,New Customer,79,Personal Travel,Eco,11259,Double Miles,2024-07-29,2024-06-27,neutral,0,28,3,2,2,3,3,1,2,2,5,4,0,4,5,1
6aa792a8-72dd-4aea-8bb2-8d6bff3d782f,Male,New Customer,18,Personal Travel,Business,6920,Premium Perks,2024-06-21,2024-03-02,neutral,202,226,1,1,0,0,2,3,4,4,5,3,3,2,0,0
72007655-02a2-43b0-a2d7-e45d402c04cb,Male,New Customer,59,Personal Travel,Eco,663,Festive Bonanza,2024-07-13,2024-06-09,dissatisfied,0,6,1,5,3,3,5,0,1,3,1,5,3,3,4,4
34f5b8eb-aee5-468c-a093-418ae4723a97,Female,New Customer,41,Personal Travel,Business,10366,Premium Perks,2025-01-19,2024-11-30,satisfied,0,10,3,3,4,0,1,1,4,2,0,0,1,2,3,3
dc131f79-114e-46d5-b212-8a487a6d9868,Female,New Customer,23,Business Travel,Business,6516,Premium Perks,2023-11-18,2023-11-01,dissatisfied,0,17,4,1,4,0,1,4,3,1,3,1,5,3,5,0
569807e3-f16d-4243-b4de-f7eeb4d713fb,Female,Loyal Customer,31,Personal Travel,Business,9860,Double Miles,2026-03-31,2025-04-21,neutral,0,18,1,2,5,1,2,2,4,2,3,5,3,1,0,4
ebbc9e9a-f786-4063-8c69-d4b8ba045dfb,Female,New Customer,18,Personal Travel,Eco,7525,Premium Perks,2024-04-24,2023-12-21,satisfied,0,14,1,5,1,4,0,0,0,2,3,0,2,4,2,3
236bc49c-b10e-41b4-aae5-cc9d79d3cba0,Female,New Customer,22,Business Travel,Business,3949,Double Miles,2025-02-05,2024-05-19,satisfied,141,156,3,1,5,2,1,2,5,5,1,0,2,0,3,5
e4a3482f-37c7-43d1-a018-ed3f9a8ed6e8,Female,Loyal Customer,23,Personal Travel,Eco,3686,Double Miles,2025-03-12,2024-04-16,satisfied,0,2,1,4,4,5,5,0,2,5,2,2,3,4,4,4
d5fd40e9-8102-48eb-b8d7-529c6e659294,Female,Loyal Customer,20,Personal Travel,Business,3788,Double Miles,2025-05-28,2024-08-26,satisfied,81,77,1,4,2,3,1,0,3,3,1,1,4,0,1,1
e55b116e-680c-40c1-8d57-9ea09b7d5a08,Female,Loyal Customer,72,Business Travel,Eco,8195,Festive Bonanza,2025-04-07,2024-07-16,dissatisfied,0,23,3,0,5,4,3,1,5,0,1,4,4,1,5,2
43641b12-cc1d-442d-87bb-d002b1af6608,Female,New Customer,76,Personal Travel,Eco,7251,Spring Saver,2025-02-07,2024-12-15,satisfied,184,187,0,2,1,3,4,3,4,2,4,4,1,4,4,0
fe5fb9a2-85f8-41f0-afa5-fccbeb244b05,Male,New Customer,31,Personal Travel,Eco,10163,Festive Bonanza,2025-06-04,2024-08-17,neutral,0,13,0,1,5,1,3,1,5,2,3,2,3,2,4,1
2d264022-3bd7-4e1f-adee-b23b9760dd35,Female,New Customer,75,Personal Travel,Business,10507,Premium Perks,2025-03-28,2024-05-13,neutral,0,29,1,5,5,4,5,5,3,1,2,3,0,0,5,1
5eda2838-c7b9-4bd9-95a8-edb9b1a4da6c,Female,New Customer,22,Personal Travel,Business,10024,Referral Boost,2024-02-25,2023-08-26,dissatisfied,0,-4,1,0,1,5,0,2,5,3,3,0,1,1,4,4
58cb5de8-018a-42d2-827c-3d5f3c3dbcd8,Male,Loyal Customer,55,Personal Travel,Business,4473,Double Miles,2025-07-17,2025-03-07,neutral,0,22,4,0,1,1,0,2,3,2,2,4,3,2,1,1
f18f2155-865b-4427-aff3-2a6506809246,Male,Loyal Customer,38,Business Travel,Eco,1593,Referral Boost,2025-03-30,2025-03-16,dissatisfied,277,304,1,5,2,4,4,2,4,2,5,2,2,3,1,1
7969748f-2510-4963-85a1-faa69a9eb406,Female,New Customer,65,Personal Travel,Business,8832,Double Miles,2025-10-11,2025-04-20,dissatisfied,256,263,1,5,4,1,3,4,0,2,1,5,5,1,1,4
157470f1-be01-4fe7-ab09-ea4293e4d5f7,Female,Loyal Customer,49,Personal Travel,Business,5374,Referral Boost,2024-01-07,2023-12-15,satisfied,0,19,2,1,1,5,3,5,1,1,3,3,5,2,5,1
730a0bb4-da8f-4656-989f-549653cea4c4,Female,New Customer,77,Personal Travel,Business,308,Spring Saver,2026-03-06,2025-06-14,dissatisfied,0,-1,4,1,5,5,0,5,5,3,1,2,3,5,4,0
0242fb7e-c6c9-47ec-81e3-27eef3986f93,Female,New Customer,55,Business Travel,Eco,9001,Festive Bonanza,2024-10-12,2024-06-10,neutral,0,-7,4,0,2,4,1,2,5,1,1,5,0,0,0,0
bce4d414-a7ff-4051-ae8b-3239311d3751,Female,New Customer,79,Business Travel,Business,11736,Spring Saver,2024-11-23,2024-03-13,dissatisfied,0,24,0,2,2,5,5,2,3,0,5,3,3,5,1,3
bc9b5872-0eca-4630-b342-64e16957a9dd,Female,Loyal Customer,27,Personal Travel,Business,11484,Premium Perks,2024-09-25,2024-03-18,neutral,0,-7,5,3,5,1,3,1,2,3,0,0,5,1,2,3
769fa399-e1bf-4f1a-986a-bdfa800c8efb,Female,New Customer,24,Business Travel,Business,11244,Double Miles,2024-07-22,2024-07-14,dissatisfied,0,2,3,1,2,0,1,0,4,4,5,1,4,3,2,1
41336ed1-5821-4c75-96c8-c3c7b5ef1ee6,Female,New Customer,22,Personal Travel,Business,5941,Double Miles,2025-06-10,2024-08-04,satisfied,0,-3,4,0,3,5,3,4,0,4,2,5,3,1,5,2
9631be62-13b4-48db-99bc-e2196fb398f4,Male,Loyal Customer,44,Business Travel,Business,7596,Spring Saver,2024-03-04,2023-11-13,dissatisfied,0,-8,4,3,1,1,0,5,3,4,1,5,1,3,1,1
d4c7ca67-3dc1-4882-8712-2fb9dcd6f58e,Male,New Customer,72,Personal Travel,Eco,1933,Double Miles,2025-03-15,2025-01-10,neutral,0,5,5,2,4,1,0,3,5,2,0,4,4,1,2,4
d8570bc3-25ac-4254-8279-dcd686e76c6c,Male,Loyal Customer,45,Business Travel,Eco,9827,Double Miles,2025-11-10,2025-03-10,dissatisfied,0,17,0,3,3,5,2,1,3,2,5,3,4,5,2,1
670662f2-dc3d-4f96-b5c6-5a817a134ada,Male,Loyal Customer,40,Personal Travel,Eco,8273,Double Miles,2024-06-12,2023-11-30,satisfied,82,80,4,1,0,3,2,3,4,0,0,0,3,4,1,0
ba885454-7497-4326-a157-45a0d658db7d,Male,New Customer,30,Business Travel,Eco,9418,Referral Boost,2025-09-11,2025-02-14,neutral,177,194,0,5,2,3,3,5,1,0,3,4,4,2,4,0
2d12831f-b4c7-44f0-8f44-53022e25acf4,Female,Loyal Customer,79,Business Travel,Business,3008,Premium Perks,2024-12-13,2023-12-20,neutral,0,28,1,2,4,2,2,3,5,4,2,3,0,3,3,0
7b6de071-25b0-4a57-a4ba-1e5cf195dc4c,Female,New Customer,67,Business Travel,Eco,7582,Referral Boost,2024-10-08,2023-11-26,dissatisfied,151,179,2,3,1,2,3,5,4,0,1,0,4,2,0,0
d5fea180-1333-400e-82f6-b14d1b3e2271,Female,Loyal Customer,21,Personal Travel,Eco,9109,Referral Boost,2024-06-07,2023-10-01,satisfied,0,-7,3,4,2,2,3,5,1,5,1,3,2,0,0,4
e312e7dd-a6b8-4e23-9ef9-5050d4838cd3,Male,Loyal Customer,57,Personal Travel,Eco,534,Referral Boost,2025-01-09,2024-07-08,neutral,66,78,2,5,5,1,0,5,4,5,0,1,3,0,2,1
f7fd8283-1ee5-4bec-9b53-ca4f6d0982b7,Female,Loyal Customer,28,Personal Travel,Eco,9311,Double Miles,2024-08-28,2024-07-27,neutral,0,-10,4,0,5,5,0,5,1,3,1,4,4,0,4,2
0ea5102b-2a14-4afd-ac45-6d931b4aa8ae,Female,Loyal Customer,43,Business Travel,Eco,912,Spring Saver,2025-01-14,2024-07-29,dissatisfied,0,20,0,2,3,1,3,1,0,2,1,0,4,4,4,0
e20ef794-9de5-42eb-a859-6e804b662fe0,Female,Loyal Customer,48,Business Travel,Eco,8650,Referral Boost,2025-08-02,2025-03-09,dissatisfied,0,7,1,3,0,0,5,5,2,1,1,5,0,4,1,3
44a912f7-49f8-4292-9d30-6afa5f380b5b,Female,New Customer,76,Business Travel,Eco,10889,Referral Boost,2024-12-05,2024-09-06,satisfied,0,-6,0,2,1,5,4,0,0,2,3,5,0,5,1,4
8daf7c97-93be-4e0f-a776-43888d6fccd5,Male,New Customer,49,Business Travel,Business,8389,Referral Boost,2025-07-04,2025-04-23,dissatisfied,0,12,5,3,2,5,2,3,0,2,3,0,0,2,1,3
f0a3a412-2cfc-442d-9ff2-b09f084a2ec4,Female,New Customer,57,Personal Travel,Business,10369,Spring Saver,2024-01-24,2024-01-09,satisfied,233,239,0,4,4,5,0,2,0,3,0,3,4,0,1,0
941e22e9-f492-42e9-acc1-bd55d5e652b7,Female,New Customer,26,Business Travel,Business,5324,Festive Bonanza,2024-02-29,2023-10-01,dissatisfied,0,8,5,2,0,1,4,3,2,2,5,5,4,3,4,2
ce74ec56-db42-4295-95a2-b7e4351399ed,Female,New Customer,77,Personal Travel,Eco,9141,Premium Perks,2023-08-13,2023-07-19,neutral,0,9,2,0,3,5,4,0,1,3,0,3,4,1,5,0
2e20766f-e603-4c26-8793-13db2feb0ef2,Male,New Customer,38,Business Travel,Eco,788,Festive Bonanza,2024-02-02,2023-11-29,dissatisfied,0,2,0,0,2,4,3,3,2,1,5,2,3,4,2,4
fbe3f251-f609-4928-beb1-e27069c80b17,Male,Loyal Customer,75,Business Travel,Eco,10824,Referral Boost,2025-02-26,2025-02-12,satisfied,278,279,4,2,5,4,2,5,1,3,5,0,1,4,5,5
187cde97-038f-4118-8cb2-214ecb725702,Female,New Customer,23,Personal Travel,Business,5310,Double Miles,2024-10-17,2024-09-26,neutral,0,29,4,2,1,0,5,5,1,0,3,3,1,1,0,1
65c3ea24-adb9-4578-af33-d6534421d249,Male,New Customer,61,Personal Travel,Business,7600,Festive Bonanza,2025-08-24,2025-06-03,dissatisfied,0,14,2,5,0,1,4,0,1,2,0,1,5,0,5,5
0f8034cc-13d2-4821-942d-e47a7ed62e8c,Female,New Customer,31,Business Travel,Eco,5368,Premium Perks,2024-05-07,2024-02-06,neutral,13,13,3,4,4,3,4,2,1,2,1,2,2,5,1,3
124abc16-de4c-4944-8678-4f498bdeb84a,Female,Loyal Customer,38,Personal Travel,Eco,11224,Double Miles,2025-05-24,2024-06-05,dissatisfied,0,-5,5,4,5,4,2,3,1,2,1,0,3,0,3,2
c26cd636-e316-4f25-a22f-8d1a76ecf3f9,Male,Loyal Customer,29,Personal Travel,Eco,8990,Festive Bonanza,2025-01-12,2024-06-26,neutral,0,22,3,5,5,0,2,4,5,5,1,4,1,0,3,1
ff6f4f21-ce64-489a-b74e-3e12ebed65d4,Male,New Customer,31,Business Travel,Eco,6380,Referral Boost,2024-06-21,2023-07-28,neutral,0,0,4,4,1,2,5,2,2,1,2,2,2,4,1,4
7216006c-31ab-4c49-ac81-7e3e666a7861,Male,New Customer,30,Business Travel,Eco,1089,Referral Boost,2024-08-31,2023-09-13,satisfied,0,24,2,0,3,3,1,3,2,0,1,2,1,5,5,5
57a9b67f-e35f-41db-8a12-0876c74de5e3,Male,New Customer,21,Business Travel,Eco,1098,Festive Bonanza,2025-10-03,2025-06-01,satisfied,0,3,0,4,0,0,0,1,4,1,1,3,5,5,1,0
4a8c6e28-086c-430f-b0fd-1ea902c27f97,Female,Loyal Customer,60,Personal Travel,Eco,7164,Festive Bonanza,2025-11-14,2024-12-26,neutral,0,5,4,1,1,1,0,5,4,4,1,4,0,4,2,0
69cbfc4e-2f4b-40ce-b56b-f58832c2c61a,Male,Loyal Customer,79,Business Travel,Business,4150,Festive Bonanza,2024-12-02,2024-10-08,dissatisfied,0,-6,0,1,0,0,3,2,0,3,2,2,0,2,2,5
eab4bce8-40f9-4050-aefc-770975766872,Female,New Customer,38,Business Travel,Business,8319,Double Miles,2025-12-28,2025-04-21,dissatisfied,0,5,1,0,0,3,0,4,5,2,4,4,3,1,4,3
da51db69-394f-4cb9-93db-c3a56071b669,Male,Loyal Customer,64,Personal Travel,Eco,504,Referral Boost,2024-10-17,2024-02-15,neutral,0,0,5,5,4,0,5,2,1,5,3,1,0,1,2,5
28efd75b-70c9-4b33-8eef-5d5cdcef3d32,Female,New Customer,53,Business Travel,Business,8681,Referral Boost,2024-06-09,2023-10-08,satisfied,166,157,2,4,2,4,2,4,5,5,1,2,1,4,2,2
6ee83e03-718f-4a3f-8853-36db4754c20a,Male,Loyal Customer,64,Business Travel,Eco,11156,Spring Saver,2025-08-14,2024-09-22,satisfied,64,77,3,5,4,5,1,3,3,3,5,3,2,0,5,5
8a38ef1d-015d-441f-8e22-0c2dea771919,Male,New Customer,28,Personal Travel,Business,4127,Festive Bonanza,2024-03-19,2024-01-16,dissatisfied,0,28,3,3,1,0,0,2,1,0,3,3,4,4,0,4
bdce8c96-0852-495e-9015-144ff5391cd5,Male,Loyal Customer,32,Business Travel,Eco,6848,Spring Saver,2024-02-14,2024-01-01,neutral,0,3,2,0,5,4,2,1,5,4,0,4,3,1,0,1
42968a4a-5339-4474-adfc-1ab2c1986cfb,Male,Loyal Customer,25,Business Travel,Eco,5816,Referral Boost,2025-03-14,2024-05-16,neutral,0,12,5,3,1,1,2,4,0,5,0,4,3,2,2,0
9da3e777-598c-4a48-a187-ab6d28018e89,Male,New Customer,58,Business Travel,Eco,8269,Premium Perks,2024-01-12,2023-08-29,satisfied,284,298,0,2,0,0,3,0,4,2,0,4,2,2,0,5
8ccf8851-fc94-4bc1-914f-c8aa9cdd1043,Female,Loyal Customer,23,Business Travel,Eco,11330,Referral Boost,2025-09-17,2025-01-28,satisfied,0,20,3,4,2,4,1,2,5,1,4,1,3,3,5,4
380f52f3-9a87-4bf7-b2e9-da661bd572b4,Male,New Customer,66,Personal Travel,Business,4120,Premium Perks,2024-11-26,2024-03-21,dissatisfied,0,5,3,3,0,5,5,5,1,4,2,0,1,4,0,2
7646c493-2091-46d6-b990-d7119ace5bb2,Male,Loyal Customer,26,Business Travel,Eco,4427,Referral Boost,2025-08-27,2025-02-05,satisfied,0,3,1,3,5,5,4,3,3,4,1,0,1,3,1,0
7e460b4e-c213-49d9-bdc6-42fe2872edca,Male,New Customer,22,Personal Travel,Business,11229,Festive Bonanza,2025-02-28,2025-01-07,dissatisfied,0,20,5,3,2,4,0,3,2,5,4,3,3,2,0,1
28fa0a73-1646-413d-9c76-39e58a799c75,Female,New Customer,56,Personal Travel,Business,3832,Festive Bonanza,2024-01-16,2023-11-29,neutral,0,22,0,4,3,0,3,3,3,3,0,1,3,3,5,4
633ad91a-d27e-4e78-9e2c-ebca9295626b,Female,New Customer,23,Business Travel,Eco,3202,Premium Perks,2026-03-18,2025-06-07,satisfied,0,17,1,3,4,2,4,5,0,5,1,2,2,0,3,5
